gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Spearman_corr,Spearman_p,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,Updated_Gene_Names,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
HIST1H2BF,3.58e-08,histone cluster 1 H2B family member f,-+-+++,++++-+++++++,Filtered_Out,0.232069420584473,0.87895522036436,+,0.464,0.01036763,0.0229,0.708,125,1,Not_Available,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,HIST1H2BF,Ependymal cells,4.14563948842201,Ependymal cells,3.28000311007773
CCS,2.3e-06,copper chaperone for superoxide dismutase,+---+-,--+--+++++++,+++-+++-,0.233413771702717,0.91933299507645,+,0.467,0.014563279,0.0229,0.708,126,1,0.214,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,CCS,Satellite glia,3.67842258355835,Sympathetic cholinergic neurons,3.02968969462692
ZKSCAN3,1.16e-08,zinc finger with KRAB and SCAN domains 3,+-+-++,+-+-+++-++++,Filtered_Out,0.233947642780442,0.969205138840333,+,0.468,0.064166739,0.0229,0.708,126,1,0.289,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,ZKSCAN3,Choroid epithelial cells,2.97874457276878,Enteric neurons,3.02516222227187
RABEPK,1.56e-06,Rab9 effector protein with kelch motifs,+--++-,-++---++++++,------++,0.340792107410907,0.235785177285833,-,0.472,0.011639513,0.0229,0.708,127,1,0.136,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,RABEPK,Telencephalon inhibitory interneurons,1.92644249067401,Sympathetic cholinergic neurons,3.30391231298682
AREL1,3.04e-08,apoptosis resistant E3 ubiquitin protein ligase 1,++++-+,----++----+-,-++++-+-,0.843263927023046,0.244506015704536,-,0.489,0.023507959,0.0229,0.708,132,1,0.305,V,V <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,AREL1,Telencephalon projecting inhibitory neurons,3.74135869975321,Sympathetic noradrenergic neurons,3.69940043835784
STAU1,1.34e-06,staufen double-stranded RNA binding protein 1,++++--,+-+++-++++++,++-+-+--,0.246187518811796,0.933505143020877,+,0.492,0.004673783,0.0229,0.708,132,1,0.258,motor nucleus of trigeminal nerve,motor nucleus of trigeminal nerve <  trigeminal nuclei  <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,motor nucleus of trigeminal nerve <  trigeminal nuclei  < pontine tegmentum,STAU1,Cholinergic and monoaminergic neurons,3.64372187714201,Cholinergic and monoaminergic neurons,2.27957428896524
CAMKK2,1.88e-06,calcium/calmodulin dependent protein kinase kinase 2,++++--,-+-++-++++++,+++-----,0.246376215115221,0.251422991595549,+,0.493,0.002338858,0.0229,0.708,133,1,0.565,IX paravermis,IX paravermis <  IX  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX paravermis <  IX  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,CAMKK2,Telencephalon projecting excitatory neurons,4.55248354135044,Telencephalon projecting excitatory neurons,4.56797675895
BAZ2B,1.32e-07,bromodomain adjacent to zinc finger domain 2B,----+-,+-+-+++---++,--+++---,0.635771570361103,0.247827398835171,-,0.496,0.008912763,0.0229,0.708,133,1,0.588,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,BAZ2B,Cholinergic and monoaminergic neurons,3.00542632558325,Enteric neurons,3.13509874745176
HIST1H3J,1.09e-14,histone cluster 1 H3 family member j,--+-+-,Not_Available,Filtered_Out,0.653205566963267,0.253137120693589,-,0.506,0.158835307431553,0.0229,0.708,136,1,0.0751,VI,VI <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VI <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,HIST1H3J,Non-glutamatergic neuroblasts,4.30801622374329,Non-glutamatergic neuroblasts,4.7069109016322
PCNP,2.33e-07,PEST proteolytic signal containing nuclear protein,-+++-+,++-+-+-+-+-+,----+--+,0.465321927527429,0.254689876093833,-,0.509,0.013082865,0.0229,0.708,137,1,0.406,globus pallidus external segment,globus pallidus external segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus external segment <  globus pallidus  < basal ganglia,PCNP,Cholinergic and monoaminergic neurons,3.77531494749186,Enteric neurons,4.12396423066094
ITGB6,2.03e-06,integrin subunit beta 6,+++-+-,Missing_P_Values,Filtered_Out,0.255304585900068,0.775667351129363,+,0.511,0.190853416709858,0.0229,0.708,137,1,0.971,bed nucleus of stria terminalis,bed nucleus of stria terminalis <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,bed nucleus of stria terminalis <  substantia innominata  < basal forebrain,ITGB6,Choroid epithelial cells,5.16795646015945,Enteric neurons,5.12420563011828
HIST1H2BN,6.9e-17,histone cluster 1 H2B family member n,----+-,------++++++,Filtered_Out,0.528835928022479,0.259577003811484,-,0.519,0.005129735,0.0229,0.708,140,1,0.121,III paravermis,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,HIST1H2BN,Non-glutamatergic neuroblasts,4.20253334705021,Non-glutamatergic neuroblasts,4.23101334443968
DENND1A,1.54e-14,DENN domain containing 1A,++-+-+,------++++++,-+-+--+-,0.670559399346624,0.260229552259417,-,0.52,0.007451938,0.0229,0.708,140,1,0.599,basolateral nucleus,basolateral nucleus <  amygdala  <  cerebral nuclei  <  telencephalon  < gray matter,basolateral nucleus < amygdala,DENND1A,Cholinergic and monoaminergic neurons,2.87396729572261,Cholinergic and monoaminergic neurons,2.84876785804461
SCAI,1.19e-07,suppressor of cancer cell invasion,-+++-+,-+-+----+-+-,Not_Available,0.800651217419302,0.260588828232997,-,0.521,0.043465103,0.0229,0.708,140,1,0.677,cuneus striate,cuneus striate <  cuneus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,cuneus striate <  cuneus  < occipital lobe,SCAI,Cholinergic and monoaminergic neurons,2.94660481436602,Cholinergic and monoaminergic neurons,3.17519641074897
DENND1B,1.45e-08,DENN domain containing 1B,+-++-+,-++--+++--+-,+--+-++-,0.91480045344833,0.260718138160289,-,0.521,0.056220037,0.0229,0.708,140,1,0.879,abducens nucleus,abducens nucleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,abducens nucleus < pontine tegmentum,DENND1B,Hindbrain neurons,3.41860921719115,Hindbrain neurons,2.8469905646128
PCDHA5,4.3e-07,protocadherin alpha 5,++++-+,+-----+-+-++,Filtered_Out,0.840301489938755,0.261662639229485,-,0.523,0.005902507,0.0229,0.708,141,1,0.168,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA5,Telencephalon projecting excitatory neurons,3.09301432512295,Telencephalon projecting excitatory neurons,3.15373800849243
RBMS3,7.31e-07,RNA binding motif single stranded interacting protein 3,--+-++,++--++++---+,Filtered_Out,0.266345126070374,0.809873266515878,+,0.533,0.06172529,0.0229,0.708,143,1,0.927,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,RBMS3,Cholinergic and monoaminergic neurons,4.58825511219871,Enteric neurons,3.2617952846437
RHOBTB1,1.57e-06,Rho related BTB domain containing 1,---+++,++++++--+-++,+-------,0.731949500839298,0.267082736791933,-,0.534,0.003864981,0.0229,0.708,144,1,0.884,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,RHOBTB1,Pericytes,3.6627217371282,Pericytes,3.79887133588337
HIST1H2BL,3.54e-12,histone cluster 1 H2B family member l,+++-++,++++--+++-++,Not_Available,0.268300861393997,0.926524467130434,+,0.537,0.05860949,0.0229,0.708,144,1,0.0554,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,HIST1H2BL,Non-glutamatergic neuroblasts,3.5840721171813,Non-glutamatergic neuroblasts,3.57586137470859
CTNNA3,1.69e-10,catenin alpha 3,----+-,-+++++---+++,Filtered_Out,0.599989983849588,0.268991466421453,-,0.538,0.064947203,0.0229,0.708,145,1,0.707,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,CTNNA3,Schwann cells,4.05310093471503,Schwann cells,4.05876404985967
HARS2,1.35e-06,"histidyl-tRNA synthetase 2, mitochondrial",++++-+,+++-++-++-+-,++-+--+-,0.275247798728169,0.926363359378327,+,0.55,0.03920618,0.0229,0.708,148,1,0.143,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,HARS2,Cholinergic and monoaminergic neurons,2.57552851139088,Cholinergic and monoaminergic neurons,2.17146476079399
ESR2,2.67e-09,estrogen receptor 2,+++-++,+-+++++---++,Filtered_Out,0.275706682965656,0.900513435304058,+,0.551,0.058910126,0.0229,0.708,148,1,0.399,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,ESR2,Cholinergic and monoaminergic neurons,5.53691415186752,Cholinergic and monoaminergic neurons,5.66013271833836
ADCK3,1.43e-08,coenzyme Q8A,++++--,+++++---+-+-,+-+-----,0.278553499990037,0.554268973369308,+,0.557,0.010694757,0.0229,0.708,150,1,Not_Available,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,COQ8A,Hindbrain neurons,2.95998324764065,Sympathetic noradrenergic neurons,3.10916895544605
CRB1,2.5e-07,crumbs cell polarity complex component 1,+-+--+,+++-++----+-,+++-+-++,0.28174865507545,0.491692529215747,+,0.563,0.000989607,0.0229,0.708,152,1,0.623,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,CRB1,Cholinergic and monoaminergic neurons,4.97477673825537,Cholinergic and monoaminergic neurons,5.4162160540302
SHISA9,8.98e-17,shisa family member 9,++-+-+,---+--+-+-++,Not_Available,0.793969125105263,0.283871515242205,-,0.568,0.027790087,0.0229,0.708,153,1,0.755,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,SHISA9,Glutamatergic neuroblasts,3.68661985995387,Glutamatergic neuroblasts,3.55297161097771
EYS,1.32e-06,eyes shut homolog,+-+-++,+--++-+++---,Not_Available,0.285404856174311,0.716348548505772,+,0.571,0.063425252,0.0229,0.708,154,1,0.00999,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,EYS,Not_Available,Not_Available,Not_Available,Not_Available
C11orf31,5.11e-07,selenoprotein H,+--++-,--+++++++--+,+-----+-,0.287441803623612,0.349178113754186,+,0.575,0.002668892,0.0229,0.708,155,1,Not_Available,superior temporal gyrus lateral bank of gyrus,superior temporal gyrus lateral bank of gyrus <  superior temporal gyrus  <  temporal lobe  <  cerebral cortex  <  telencephalon  < gray matter,superior temporal gyrus lateral bank of gyrus <  superior temporal gyrus  < temporal lobe,SELENOH,Telencephalon inhibitory interneurons,2.4749246859468,Sympathetic cholinergic neurons,2.47081378820764
ZSCAN16,6.65e-13,zinc finger and SCAN domain containing 16,----+-,+++-+++-+-++,Filtered_Out,0.696160281899512,0.291350286497143,-,0.583,0.133811503,0.0229,0.708,157,1,0.612,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,ZSCAN16,Not_Available,Not_Available,Not_Available,Not_Available
NEGR1,3.55e-15,neuronal growth regulator 1,++++-+,-+-+-+--+---,++--++-+,0.400473425832926,0.292701518916308,-,0.585,0.020836517,0.0229,0.708,157,1,0.974,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,NEGR1,Cholinergic and monoaminergic neurons,3.55482215650572,Cholinergic and monoaminergic neurons,3.43387497988335
RANGAP1,3.07e-08,Ran GTPase activating protein 1,+--++-,+-+++-+-++++,++------,0.446811186617102,0.293382072347349,-,0.587,0.00819691,0.0229,0.708,158,1,0.525,supramarginal gyrus superior bank of gyrus,supramarginal gyrus superior bank of gyrus <  supramarginal gyrus  <  inferior parietal lobule  <  parietal lobe  <  cerebral cortex  <  telencephalon  < gray matter,supramarginal gyrus superior bank of gyrus <  supramarginal gyrus  <  inferior parietal lobule  < parietal lobe,RANGAP1,Cholinergic and monoaminergic neurons,3.86589602972963,Cholinergic and monoaminergic neurons,2.64465890210927
VPS41,1.94e-06,VPS41 subunit of HOPS complex,-+++-+,++-+-+--+---,-+--++-+,0.301895795837993,0.293754040956555,-,0.588,0.002224813,0.0229,0.708,158,1,0.376,fusiform gyrus lateral bank of gyrus,fusiform gyrus lateral bank of gyrus <  fusiform gyrus  <  temporal lobe  <  cerebral cortex  <  telencephalon  < gray matter,fusiform gyrus lateral bank of gyrus <  fusiform gyrus  < temporal lobe,VPS41,Cholinergic and monoaminergic neurons,3.2294752200861,Peripheral sensory neurofilament neurons,3.86058381099991
RBFOX1,6.09e-17,RNA binding fox-1 homolog 1,++++-+,---++++++++-,+++---+-,0.296229908800633,0.524576908481244,+,0.592,0.027298127,0.0229,0.708,159,1,0.717,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,RBFOX1,Telencephalon projecting excitatory neurons,3.00782697103188,Peripheral sensory non-peptidergic neurons,3.48888258302817
LPIN3,1.01e-06,lipin 3,+---+-,--++++-+++++,Filtered_Out,0.29842331216963,0.879914894481023,+,0.597,0.129702510027764,0.0229,0.708,161,1,0.0659,oculomotor nuclear complex,oculomotor nuclear complex <  midbrain tegmentum  <  mesencephalon  < gray matter,oculomotor nuclear complex < midbrain tegmentum,LPIN3,Vascular and leptomeningeal cells,4.95893978803052,Vascular and leptomeningeal cells,5.39737143526353
CHMP3,4e-07,charged multivesicular body protein 3,++++-+,++++--+++++-,-+---+++,0.300938131039378,0.813187648612042,+,0.602,0.029561704,0.0229,0.708,162,1,Not_Available,claustrum,claustrum <  cerebral nuclei  <  telencephalon  < gray matter,claustrum < cerebral nuclei,CHMP3,Cholinergic and monoaminergic neurons,3.76828831495249,Sympathetic cholinergic neurons,3.23083923103447
FNIP2,7.22e-07,folliculin interacting protein 2,--++-+,-+-++---+---,Not_Available,0.302757974300609,0.639114643730071,+,0.606,0.035121073,0.0229,0.708,163,1,0.742,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,FNIP2,Enteric glia,2.55076681065805,Sympathetic cholinergic neurons,2.74557029806866
MED19,1.75e-07,mediator complex subunit 19,++-++-,++----++++++,-+-++--+,0.306636401761253,0.85023764819633,+,0.613,0.010293157,0.0229,0.708,165,1,0.125,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,MED19,Ependymal cells,2.20577960467865,Sympathetic cholinergic neurons,2.75665720184329
ERBB4,1.29e-13,erb-b2 receptor tyrosine kinase 4,--++-+,++--+-++---+,+--+++--,0.707568014285288,0.312913016749479,-,0.626,0.04356264,0.0229,0.708,168,1,0.894,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,ERBB4,Telencephalon inhibitory interneurons,4.38370811436805,Telencephalon inhibitory interneurons,4.76943202691819
PAX5,6.67e-10,paired box 5,+-++++,Missing_P_Values,Filtered_Out,0.31559434177504,0.843372119552818,+,0.631,0.421726360609752,0.0229,0.708,170,1,0.983,subcuneiform nucleus,subcuneiform nucleus <  midbrain reticular formation  <  midbrain tegmentum  <  mesencephalon  < gray matter,subcuneiform nucleus < midbrain reticular formation,PAX5,Cholinergic and monoaminergic neurons,5.00774337238289,Cholinergic and monoaminergic neurons,5.46886575678045
EP300,2.3e-07,E1A binding protein p300,-++--+,----+-++-+++,-++++-+-,0.697369852662755,0.315842531802848,-,0.632,0.037458427,0.0229,0.708,170,1,0.245,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,EP300,Cholinergic and monoaminergic neurons,3.20828803281745,Enteric neurons,3.85847334346357
MARK3,2.68e-07,microtubule affinity regulating kinase 3,+-+++-,+-+-+-+---+-,+-+++-+-,0.712105878351734,0.319287690995371,-,0.639,0.034033973,0.0229,0.708,172,1,0.125,III paravermis,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,MARK3,Hindbrain neurons,2.44971169933105,Peripheral sensory neurofilament neurons,2.27828077755344
PLA2R1,3.98e-07,phospholipase A2 receptor 1,----++,--+--++++-++,Filtered_Out,0.556189627345458,0.321673178955062,-,0.643,0.001639741,0.0229,0.708,173,1,0.687,IV lateral hemisphere,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,PLA2R1,Vascular smooth muscle cells,4.20559977089751,Vascular smooth muscle cells,3.97582009590131
FADS1,1.25e-07,fatty acid desaturase 1,+-+---,+++-++------,--+++-++,0.690963332190126,0.323215410271569,-,0.646,0.052192182,0.0229,0.708,174,1,0.866,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,FADS1,Satellite glia,3.13385409696618,Satellite glia,2.64161538223522
SLC17A3,1.67e-07,solute carrier family 17 member 3,--+--+,Not_Available,Filtered_Out,0.824891626739676,0.324549395391285,-,0.649,0.48105241729751,0.0229,0.708,175,1,0.541,VIIB,VIIB <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIB <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,SLC17A3,Telencephalon projecting excitatory neurons,4.85702161027097,Telencephalon projecting excitatory neurons,5.30564455534324
ZNF322,3.72e-07,zinc finger protein 322,-+++-+,--++---+++--,+++++-++,0.328069542290211,0.886359588003903,+,0.656,0.051821349,0.0229,0.708,177,1,0.256,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,ZNF322,Cholinergic and monoaminergic neurons,3.00407509957772,Cholinergic and monoaminergic neurons,2.88376454481502
ASTN2,2.19e-11,astrotactin 2,+++-+-,--+-+---++++,-+++++--,0.329348914681712,0.603044582416595,+,0.659,0.021753736,0.0229,0.708,177,1,0.744,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,ASTN2,Glutamatergic neuroblasts,2.84826952671517,Enteric neurons,2.52990794163297
USP3,2.49e-06,ubiquitin specific peptidase 3,--+---,+++-++------,---++-+-,0.796867724159123,0.330416535084726,-,0.661,0.012310163,0.0229,0.708,178,1,0.564,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,USP3,Hindbrain neurons,2.61965211656607,Enteric neurons,3.21797612618307
SORBS3,4.46e-08,sorbin and SH3 domain containing 3,++--+-,----+-++++++,+-++-++-,0.331533051817806,0.540182474403985,+,0.663,0.018096816,0.0229,0.708,178,1,0.407,cuneate nucleus,cuneate nucleus <  myelencephalon  < gray matter,cuneate nucleus <  myelencephalon  < gray matter,SORBS3,Choroid epithelial cells,2.44984791056423,Choroid epithelial cells,2.69134398604954
DRD2,5.35e-14,dopamine receptor D2,++-+-+,--+++-+--++-,Not_Available,0.847242241255687,0.334167480244092,-,0.668,0.01596144,0.0229,0.708,180,1,0.439,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,DRD2,Telencephalon projecting inhibitory neurons,5.03265317639234,Telencephalon projecting inhibitory neurons,5.48879160941623
PCLO,6.57e-13,piccolo presynaptic cytomatrix protein,-++--+,----+--+++-+,Not_Available,0.934855086550553,0.335524234362097,-,0.671,0.06406793,0.0229,0.708,181,1,0.829,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,PCLO,Cholinergic and monoaminergic neurons,3.1103136786268,Cholinergic and monoaminergic neurons,3.0594309138566
TMX2,1.49e-07,thioredoxin related transmembrane protein 2,+-++--,++++-+---++-,Not_Available,0.336032408967916,0.78964958280464,+,0.672,0.035077353,0.0229,0.708,181,1,0.238,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,TMX2,Cholinergic and monoaminergic neurons,3.21900484937128,Sympathetic noradrenergic neurons,3.31975245299273
STK19,7.06e-07,serine/threonine kinase 19,+---+-,-------+-++-,+--++-++,0.340002095305657,0.525862193303291,+,0.68,0.026934644,0.0229,0.708,183,1,0.0751,VIIIB paravermis,VIIIB paravermis <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB paravermis <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,STK19,Telencephalon projecting excitatory neurons,2.41234475480233,Sympathetic cholinergic neurons,3.45701413647564
MEF2C,1.58e-12,myocyte enhancer factor 2C,++++++,++-+--+++--+,++-----+,0.340720155197045,0.777735962257696,+,0.681,0.031092416,0.0229,0.708,183,1,0.978,lingual gyrus striate,lingual gyrus striate <  lingual gyrus  <  occipital lobe  <  cerebral cortex  <  telencephalon  < gray matter,lingual gyrus striate <  lingual gyrus  < occipital lobe,MEF2C,Telencephalon projecting excitatory neurons,5.2629976262473,Telencephalon projecting excitatory neurons,5.72876305964627
SF3B1,1.78e-08,splicing factor 3b subunit 1,--+--+,+++-+++---+-,+-+-++-+,0.451424581679416,0.343643920315622,-,0.687,0.010551779,0.0229,0.708,185,1,0.542,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,SF3B1,Telencephalon projecting excitatory neurons,1.95965373686169,Enteric neurons,2.7602558536192
SORCS3,2.27e-19,sortilin related VPS10 domain containing receptor 3,-+++-+,+-++------++,+-+---+-,0.967567704648099,0.344259569877705,-,0.689,0.060374167,0.0229,0.708,185,1,0.601,claustrum,claustrum <  cerebral nuclei  <  telencephalon  < gray matter,claustrum < cerebral nuclei,SORCS3,Cholinergic and monoaminergic neurons,4.41892358784785,Cholinergic and monoaminergic neurons,4.66244545834245
PMFBP1,3.65e-07,polyamine modulated factor 1 binding protein 1,+++-++,+-+--++--+++,Filtered_Out,0.384871238604553,0.350981715077398,-,0.702,0.0715659214446759,0.0229,0.708,189,1,0.356,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,PMFBP1,Cholinergic and monoaminergic neurons,3.63211686499626,Peripheral sensory neurofilament neurons,5.32364599048966
DCC,2.57e-14,DCC netrin 1 receptor,++++-+,----++-+--+-,Filtered_Out,0.7978025415564,0.355821521436122,-,0.712,0.088550193,0.0229,0.708,191,1,0.787,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,DCC,Telencephalon projecting inhibitory neurons,3.58691690189963,Telencephalon projecting inhibitory neurons,3.86850836475096
PCDHA2,4.57e-08,protocadherin alpha 2,-++--+,-++-++---+++,Filtered_Out,0.357189226556994,0.615956945797148,+,0.714,0.056372446,0.0229,0.708,192,1,0.631,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA2,Spinal cord inhibitory neurons,3.62381760574292,Spinal cord inhibitory neurons,3.87457447125714
FAM172A,7.75e-10,family with sequence similarity 172 member A,-++--+,++-+-++-+-+-,Not_Available,0.622785401016956,0.357693673646889,-,0.715,0.094309045,0.0229,0.708,192,1,0.505,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,FAM172A,Oligodendrocytes,2.54488343707848,Peripheral sensory non-peptidergic neurons,2.68221919989064
ZNF660,2.47e-10,zinc finger protein 660,+-+-++,----------++,Filtered_Out,0.56231666491652,0.359531700082283,-,0.719,0.128692417,0.0229,0.708,193,1,0.142,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,ZNF660,Not_Available,Not_Available,Not_Available,Not_Available
GRIK5,2.06e-07,glutamate ionotropic receptor kainate type subunit 5,++-+-+,------+++++-,+++++-+-,0.360650436068905,0.678566456281808,+,0.721,0.076827027,0.0229,0.708,194,1,0.327,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,GRIK5,Telencephalon projecting excitatory neurons,2.8686453598307,Telencephalon projecting excitatory neurons,2.66933952447768
PCDHA4,3.57e-07,protocadherin alpha 4,+-+-++,++++-++--+--,Not_Available,0.363072513726273,0.910090945828729,+,0.726,0.013924381,0.0229,0.708,195,1,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA4,Telencephalon inhibitory interneurons,3.26507021155604,Enteric neurons,4.16640383809155
